12.11	1.Name	2.Nr	3.Release date	4.Price	5.ID	6.File Name	7.Limited
Miss Fortune	Candy Cane Miss Fortune	4	12/14/2010	975	729	MissFortune_4	
Miss Fortune	Road Warrior Miss Fortune	5	5/24/2011	520	730	MissFortune_5	
Miss Fortune	Crime City Miss Fortune	6	11/1/2011	975	731	MissFortune_6	
Miss Fortune	Arcade Miss Fortune	7	8/12/2014	1350	732	MissFortune_7	
Miss Fortune	Captain Fortune	8	7/30/2015	975	733	MissFortune_8	
Miss Fortune	Pool Party Miss Fortune	9	7/13/2016	1350	734	MissFortune_9	
Miss Fortune	Star Guardian Miss Fortune	10	9/6/2017	1350	735	MissFortune_15	
Miss Fortune	Gun Goddess Miss Fortune	11	3/22/2018	2775	736	MissFortune_16	
Miss Fortune	Pajama Guardian Miss Fortune	12	11/21/2018	1350	737	MissFortune_17	
Miss Fortune	Bewitching Miss Fortune	13	10/24/2019	1350	738	MissFortune_18	
Miss Fortune	Bewitching Miss Fortune Prestige Edition	14	10/24/2019	special	739	MissFortune_20	
Miss Fortune	Ruined Miss Fortune	15	7/22/2021	1350	740	MissFortune_21	
Mordekaiser	Original Mordekaiser	0	2/24/2010	585	741	Mordekaiser_0	
Mordekaiser	Dragon Knight Mordekaiser	1	2/24/2010	520	742	Mordekaiser_1	
Mordekaiser	Infernal Mordekaiser	2	2/24/2010	520	743	Mordekaiser_2	
Mordekaiser	Pentakill Mordekaiser	3	9/21/2010	975	744	Mordekaiser_3	
Mordekaiser	Lord Mordekaiser	4	5/10/2011	975	745	Mordekaiser_4	
Mordekaiser	King of Clubs Mordekaiser	5	5/20/2015	750	746	Mordekaiser_5	
Mordekaiser	Dark Star Mordekaiser	6	3/26/2020	1350	747	Mordekaiser_6	
Mordekaiser	PROJECT: Mordekaiser	7	5/27/2021	1820	748	Mordekaiser_13	
Mordekaiser	Pentakill III: Lost Chapter Mordekaiser		9/9/2021	1350		Mordekaiser_23	
Morgana	Original Morgana	0	2/21/2009	585	751	Morgana_0	
Morgana	Exiled Morgana	1	6/1/2010	975	752	Morgana_1	
Morgana	Sinful Succulence Morgana	2	9/2/2010	975	753	Morgana_2	
Morgana	Blade Mistress Morgana	3	12/1/2010	750	754	Morgana_3	
Morgana	Blackthorn Morgana	4	5/23/2012	1350	755	Morgana_4	
Morgana	Ghost Bride Morgana	5	6/13/2013	975	756	Morgana_5	
Morgana	Victorious Morgana	6	11/11/2014	special	757	Morgana_6	
Morgana	Lunar Wraith Morgana	7	1/27/2016	975	758	Morgana_10	
Morgana	Bewitching Morgana	8	10/19/2016	975	759	Morgana_11	
Morgana	Majestic Empress Morgana	9	9/26/2019	1350	760	Morgana_17	
Morgana	Coven Morgana	10	4/16/2020	1820	761	Morgana_26	
Morgana	Dawnbringer Morgana		9/23/2021	1350		Morgana_41	
Morgana	Bewitching Morgana Prestige Edition		10/7/2021	special		Morgana_41	
Mundo	Original Dr. Mundo	0	9/1/2009	260	222	DrMundo_0	
Mundo	Toxic Dr. Mundo	1	12/17/2009	520	223	DrMundo_1	
Mundo	Mr. Mundoverse	2	3/24/2010	520	224	DrMundo_2	
Mundo	Corporate Mundo	3	9/12/2010	1820	225	DrMundo_3	
Mundo	Mundo Mundo	4	10/19/2010	975	226	DrMundo_4	
Mundo	Executioner Mundo	5	6/17/2011	520	227	DrMundo_5	
Mundo	Rageborn Mundo	6	7/27/2012	975	228	DrMundo_6	
Mundo	TPA Mundo	7	5/23/2013	750	229	DrMundo_7	yes
Mundo	Pool Party Mundo	8	6/25/2015	975	230	DrMundo_8	
Mundo	El Macho Mundo	9	6/1/2016	1350	231	DrMundo_9	
Mundo	Frozen Prince Mundo	10	12/6/2018	1350	232	DrMundo_10	
Nami	Original Nami	0	12/7/2012	880	762	Nami_0	
Nami	Koi Nami	1	12/7/2012	975	763	Nami_1	
Nami	River Spirit Nami	2	6/1/2014	975	764	Nami_2	
Nami	Urf the Nami-tee	3	3/31/2015	750	765	Nami_3	yes
Nami	Deep Sea Nami	4	6/29/2016	1350	766	Nami_7	
Nami	SKT T1 Nami	5	6/27/2017	1350	767	Nami_8	yes
Nami	Program Nami	6	11/15/2018	1350	768	Nami_9	
Nami	Splendid Staff Nami	7	9/26/2019	1350	769	Nami_15	
Nami	Cosmic Destiny Nami	8	11/24/2020	1350	770	Nami_24	
Nami	Bewitching Nami		10/7/2021	1350		Nami_32	
Nasus	Original Nasus	0	9/30/2009	585	771	Nasus_0	
Nasus	Galactic Nasus	1	7/13/2010	520	772	Nasus_1	
Nasus	Pharaoh Nasus	2	11/2/2010	520	773	Nasus_2	
Nasus	Dreadknight Nasus	3	4/26/2011	975	774	Nasus_3	
Nasus	Riot K-9 Nasus	4	8/16/2011	975	775	Nasus_4	
Nasus	Infernal Nasus	5	11/20/2013	1820	776	Nasus_5	
Nasus	Archduke Nasus	6	3/31/2015	750	777	Nasus_6	
Nasus	Worldbreaker Nasus	7	11/10/2016	750	778	Nasus_10	
Nasus	Lunar Guardian Nasus	8	2/8/2018	1350	779	Nasus_11	
Nasus	Battlecast Nasus	9	11/12/2020	1350	780	Nasus_16	
Nasus	Space Groove Nasus	10	4/1/2021	1350	781	Nasus_25	
Nautilus	Original Nautilus	0	2/14/2012	880	782	Nautilus_0	
Nautilus	Abyssal Nautilus	1	2/14/2012	975	783	Nautilus_1	
Nautilus	Subterranean Nautilus	2	2/14/2012	975	784	Nautilus_2	
Nautilus	AstroNautilus	3	9/4/2012	1350	785	Nautilus_3	
Nautilus	Warden Nautilus	4	2/17/2015	750	786	Nautilus_4	
Nautilus	Worldbreaker Nautilus	5	11/10/2016	750	787	Nautilus_5	
Nautilus	Conqueror Nautilus	6	7/9/2020	975	788	Nautilus_6	yes
Nautilus	Shan Hai Scrolls Nautilus	7	1/28/2021	1350	789	Nautilus_9	
Neeko	Original Neeko	0	12/5/2018	975	790	Neeko_0	
Neeko	Winter Wonder Neeko	1	12/5/2018	1350	791	Neeko_1	
Neeko	Star Guardian Neeko Prestige Edition	2	9/12/2019	special	792	Neeko_10	
Neeko	Star Guardian Neeko	3	9/12/2019	1350	793	Neeko_11	
Neeko	Shan Hai Scrolls Neeko	4	1/28/2021	1350	794	Neeko_12	
Nidalee	Original Nidalee	0	12/17/2009	790	795	Nidalee_0	
Nidalee	Snow Bunny Nidalee	1	12/17/2009	520	796	Nidalee_1	
Nidalee	Leopard Nidalee	2	2/24/2010	520	797	Nidalee_2	
Nidalee	French Maid Nidalee	3	6/24/2010	520	798	Nidalee_3	
Nidalee	Pharaoh Nidalee	4	1/10/2011	520	799	Nidalee_4	
Nidalee	Bewitching Nidalee	5	10/19/2011	975	800	Nidalee_5	
Nidalee	Headhunter Nidalee	6	3/20/2013	975	801	Nidalee_6	
Nidalee	Warring Kingdoms Nidalee	7	2/10/2015	975	802	Nidalee_7	
Nidalee	Challenger Nidalee	8	1/14/2016	975	803	Nidalee_8	yes
Nidalee	Super Galaxy Nidalee	9	10/16/2017	1350	804	Nidalee_9	
Nidalee	Dawnbringer Nidalee	10	12/12/2019	1350	805	Nidalee_11	
Nidalee	Cosmic Huntress Nidalee	11	11/24/2020	1350	806	Nidalee_18	
Nidalee	DWG Nidalee	12	4/29/2021	1350	807	Nidalee_27	
Nocturne	Original Nocturne	0	3/15/2011	880	808	Nocturne_0	
Nocturne	Frozen Terror Nocturne	1	3/15/2011	975	809	Nocturne_1	
Nocturne	Void Nocturne	2	3/15/2011	520	810	Nocturne_2	
Nocturne	Ravager Nocturne	3	7/13/2011	520	811	Nocturne_3	
Nocturne	Haunting Nocturne	4	10/19/2011	975	812	Nocturne_4	
Nocturne	Eternum Nocturne	5	12/5/2012	1820	813	Nocturne_5	
Nocturne	Cursed Revenant Nocturne	6	5/4/2016	750	814	Nocturne_6	
Nocturne	Old God Nocturne	7	8/29/2019	1350	815	Nocturne_7	
Nocturne	Hextech Nocturne	8	6/11/2020	special	816	Nocturne_16	
Nunu & Willump	Original Nunu & Willump	0	2/21/2009	260	817	Nunu_0	
Nunu & Willump	Sasquatch Nunu & Willump	1	11/20/2009	520	818	Nunu_1	
Nunu & Willump	Workshop Nunu & Willump	2	12/17/2009	520	819	Nunu_2	
Nunu & Willump	Grungy Nunu & Willump	3	8/10/2010	750	820	Nunu_3	
Nunu & Willump	Nunu & Willump Bot	4	5/5/2011	1820	821	Nunu_4	
Nunu & Willump	Demolisher Nunu & Willump	5	8/24/2011	975	822	Nunu_5	
Nunu & Willump	TPA Nunu & Willump	6	5/23/2013	750	823	Nunu_6	yes
Nunu & Willump	Zombie Nunu & Willump	7	11/5/2015	1350	824	Nunu_7	
Nunu & Willump	Papercraft Nunu & Willump	8	2/21/2019	1350	825	Nunu_8	
Nunu & Willump	Space Groove Nunu & Willump	9	4/1/2021	1350	826	Nunu_16	
Olaf	Original Olaf	0	6/8/2010	790	827	Olaf_0	
Olaf	Forsaken Olaf	1	6/8/2010	520	828	Olaf_1	
Olaf	Glacial Olaf	2	6/8/2010	520	829	Olaf_2	
Olaf	Brolaf	3	12/1/2010	1820	830	Olaf_3	
Olaf	Pentakill Olaf	4	10/1/2012	975	831	Olaf_4	
Olaf	Marauder Olaf	5	9/30/2015	750	832	Olaf_5	
Olaf	Butcher Olaf	6	9/7/2016	750	833	Olaf_6	
Olaf	SKT T1 Olaf	7	6/27/2017	1350	834	Olaf_15	yes
Olaf	Dragonslayer Olaf	8	1/30/2020	1350	835	Olaf_16	
Olaf	Sentinel Olaf	9	7/8/2021	1350	836	Olaf_25	
Olaf	Pentakill III: Lost Chapter Olaf		9/9/2021	1350		Olaf_35	
Orianna	Original Orianna	0	6/1/2011	880	838	Orianna_0	
Orianna	Gothic Orianna	1	6/1/2011	520	839	Orianna_1	
Orianna	Sewn Chaos Orianna	2	6/1/2011	520	840	Orianna_2	
Orianna	Bladecraft Orianna	3	2/29/2012	975	841	Orianna_3	
Orianna	TPA Orianna	4	5/23/2013	750	842	Orianna_4	yes
Orianna	Winter Wonder Orianna	5	12/15/2014	975	843	Orianna_5	
Orianna	Heartseeker Orianna	6	2/11/2016	1350	844	Orianna_6	
Orianna	Dark Star Orianna	7	5/3/2017	1350	845	Orianna_7	
Orianna	Victorious Orianna	8	11/21/2018	special	846	Orianna_8	
Orianna	Pool Party Orianna	9	7/2/2020	1350	847	Orianna_11	
Ornn	Original Ornn	0	8/22/2017	975	848	Ornn_0	
Ornn	Thunder Lord Ornn	1	8/22/2017	1350	849	Ornn_1	
Ornn	Elderwood Ornn	2	12/10/2020	1350	850	Ornn_2	
Pantheon	Original Pantheon	0	2/2/2010	790	851	Pantheon_0	
Pantheon	Myrmidon Pantheon	1	2/2/2010	520	852	Pantheon_1	
Pantheon	Ruthless Pantheon	2	8/8/2010	520	853	Pantheon_2	
Pantheon	Perseus Pantheon	3	11/2/2010	750	854	Pantheon_3	
Pantheon	Full Metal Pantheon	4	8/1/2011	975	855	Pantheon_4	
Pantheon	Glaive Warrior Pantheon	5	5/30/2012	975	856	Pantheon_5	
Pantheon	Dragonslayer Pantheon	6	5/14/2014	1350	857	Pantheon_6	
Pantheon	Zombie Slayer Pantheon	7	11/5/2015	975	858	Pantheon_7	
Pantheon	Baker Pantheon	8	9/7/2016	975	859	Pantheon_8	
Pantheon	Pulsefire Pantheon	9	5/14/2020	1350	860	Pantheon_16	
Pantheon	Ascended Pantheon Prestige Edition	10	7/8/2021	special	861	Pantheon_25	
Pantheon	Ruined Pantheon	11	7/8/2021	1350	862	Pantheon_26	
Poppy	Original Poppy	0	1/13/2010	260	863	Poppy_0	
Poppy	Noxus Poppy	1	2/2/2010	520	864	Poppy_1	
Poppy	Blacksmith Poppy	2	8/24/2010	975	865	Poppy_2	
Poppy	Lollipoppy	3	10/19/2010	975	866	Poppy_3	
Poppy	Ragdoll Poppy	4	12/14/2010	975	867	Poppy_4	
Poppy	Battle Regalia Poppy	5	3/15/2011	520	868	Poppy_5	
Poppy	Scarlet Hammer Poppy	6	2/1/2012	975	869	Poppy_6	
Poppy	Star Guardian Poppy	7	10/5/2016	1350	870	Poppy_7	
Poppy	Snow Fawn Poppy	8	12/12/2017	1350	871	Poppy_14	
Poppy	Hextech Poppy	9	7/23/2018	special	872	Poppy_15	
Poppy	Astronaut Poppy	10	5/28/2020	1350	873	Poppy_16	
Poppy	Bewitching Poppy		10/7/2021	1350		Poppy_24	
Pyke	Original Pyke	0	5/31/2018	975	874	Pyke_0	
Pyke	Sand Wraith Pyke	1	5/31/2018	1350	875	Pyke_1	
Pyke	Blood Moon Pyke	2	1/10/2019	1350	876	Pyke_9	
Pyke	PROJECT: Pyke	3	8/1/2019	1820	877	Pyke_16	
Pyke	PsyOps Pyke	4	9/17/2020	1350	878	Pyke_25	
Pyke	Sentinel Pyke	5	7/22/2021	1350	879	Pyke_34	
Qiyana	Original Qiyana	0	6/28/2019	975	880	Qiyana_0	
Qiyana	Battle Boss Qiyana	1	6/28/2019	1350	881	Qiyana_1	
Qiyana	True Damage Qiyana Prestige Edition	2	11/10/2019	special	882	Qiyana_2	
Qiyana	True Damage Qiyana	3	11/10/2019	1350	883	Qiyana_10	
Qiyana	Battle Queen Qiyana	4	12/10/2020	1350	884	Qiyana_11	
Quinn	Original Quinn	0	3/1/2013	880	885	Quinn_0	
Quinn	Phoenix Quinn	1	3/1/2013	975	886	Quinn_1	
Quinn	Woad Scout Quinn	2	6/9/2014	975	887	Quinn_2	
Quinn	Corsair Quinn	3	7/22/2015	750	888	Quinn_3	
Quinn	Heartseeker Quinn	4	2/2/2017	975	889	Quinn_4	
Quinn	Warden Quinn	5	1/7/2021	1350	890	Quinn_5	
Rakan	Original Rakan	0	4/18/2017	975	891	Rakan_0	
Rakan	Cosmic Dawn Rakan	1	4/18/2017	1350	892	Rakan_1	
Rakan	Sweetheart Rakan	2	2/12/2018	1350	893	Rakan_2	
Rakan	SSG Rakan	3	7/20/2018	1350	894	Rakan_3	yes
Rakan	iG Rakan	4	4/23/2019	1350	895	Rakan_4	yes
Rakan	Star Guardian Rakan	5	9/12/2019	1820	896	Rakan_5	
Rakan	Elderwood Rakan	6	12/10/2020	1350	897	Rakan_9	
Rammus	Original Rammus	0	7/9/2009	585	898	Rammus_0	
Rammus	King Rammus	1	10/20/2009	special	899	Rammus_1	
Rammus	Chrome Rammus	2	5/17/2010	750	900	Rammus_2	
Rammus	Molten Rammus	3	7/13/2010	975	901	Rammus_3	
Rammus	Freljord Rammus	4	11/22/2010	520	902	Rammus_4	
Rammus	Ninja Rammus	5	5/17/2011	975	903	Rammus_5	
Rammus	Full Metal Rammus	6	8/16/2012	975	904	Rammus_6	
Rammus	Guardian of the Sands Rammus	7	4/26/2015	975	905	Rammus_7	
Rammus	Sweeper Rammus	8	6/14/2018	975	906	Rammus_8	
Rammus	Hextech Rammus	9	8/15/2019	special	907	Rammus_16	
Rammus	Astronaut Rammus	10	7/1/2021	1350	908	Rammus_17	
Rek'Sai	Original Rek'Sai	0	12/11/2014	975	909	RekSai_0	
Rek'Sai	Eternum Rek'Sai	1	12/11/2014	1350	910	RekSai_1	
Rek'Sai	Pool Party Rek'Sai	2	6/25/2015	1350	911	RekSai_2	
Rek'Sai	Blackfrost Rek'Sai	3	3/5/2020	1350	912	RekSai_9	
Rek'Sai	Elderwood Rek'Sai		1/6/2022	1350		RekSai_17	
Rell	Original Rell	0	12/10/2020	975	913	Rell_0	
Rell	Battle Queen Rell	1	12/10/2020	1350	914	Rell_1	
Renekton	Original Renekton	0	1/18/2011	880	915	Renekton_0	
Renekton	Galactic Renekton	1	1/18/2011	520	916	Renekton_1	
Renekton	Outback Renekton	2	1/18/2011	520	917	Renekton_2	
Renekton	Bloodfury Renekton	3	7/26/2011	975	918	Renekton_3	
Renekton	Rune Wars Renekton	4	4/30/2012	975	919	Renekton_4	
Renekton	Scorched Earth Renekton	6	2/10/2014	975	921	Renekton_5	
Renekton	Pool Party Renekton	5	9/9/2013	975	920	Renekton_6	
Renekton	Prehistoric Renekton	7	6/14/2015	750	922	Renekton_7	
Renekton	SKT T1 Renekton	8	8/17/2016	975	923	Renekton_8	yes
Renekton	Renektoy	9	3/29/2017	750	924	Renekton_9	
Renekton	Hextech Renekton	10	12/20/2018	special	925	Renekton_17	
Renekton	Blackfrost Renekton	11	3/5/2020	1350	926	Renekton_18	
Renekton	PROJECT: Renekton	12	5/27/2021	1820	927	Renekton_26	
Rengar	Original Rengar	0	8/21/2012	880	928	Rengar_0	
Rengar	Headhunter Rengar	1	8/21/2012	975	929	Rengar_1	
Rengar	Night Hunter Rengar	2	5/19/2014	975	930	Rengar_2	
Rengar	SSW Rengar	3	5/13/2015	750	931	Rengar_3	yes
Rengar	Mecha Rengar	4	11/9/2017	1350	932	Rengar_8	
Rengar	Pretty Kitty Rengar	5	3/27/2019	1350	933	Rengar_15	
Rengar	Guardian of the Sands Rengar	6	1/22/2020	1350	934	Rengar_23	
Rengar	Sentinel Rengar	7	7/22/2021	1350	935	Rengar_30	
Riven	Original Riven	0	9/14/2011	880	936	Riven_0	
Riven	Crimson Elite Riven	1	9/14/2011	520	937	Riven_1	
Riven	Redeemed Riven	2	9/14/2011	975	938	Riven_2	
Riven	Battle Bunny Riven	3	4/6/2012	975	939	Riven_3	
Riven	Championship Riven	4	10/13/2012	975	940	Riven_4	yes
Riven	Dragonblade Riven	5	1/28/2014	1350	941	Riven_5	
Riven	Arcade Riven	6	8/19/2015	1350	942	Riven_6	
Riven	Championship Riven 2016	7	9/25/2016	975	943	Riven_7	yes
Riven	Dawnbringer Riven	8	6/14/2017	1820	944	Riven_16	
Riven	Pulsefire Riven	9	5/17/2018	1350	945	Riven_18	
Riven	Valiant Sword Riven Prestige Edition	10	9/26/2019	special	946	Riven_20	
Riven	Valiant Sword Riven	11	9/26/2019	1350	947	Riven_22	
Riven	Spirit Blossom Riven	12	8/6/2020	1350	948	Riven_23	
Riven	Sentinel Riven	13	7/8/2021	1350	949	Riven_34	
Rumble	Original Rumble	0	4/26/2011	880	950	Rumble_0	
Rumble	Bilgerat Rumble	1	4/26/2011	520	951	Rumble_1	
Rumble	Rumble in the Jungle	2	4/26/2011	975	952	Rumble_2	
Rumble	Super Galaxy Rumble	3	4/2/2014	1820	953	Rumble_3	
Rumble	Badlands Baron Rumble	4	4/11/2018	1350	954	Rumble_4	
Rumble	Space Groove Rumble	5	4/1/2021	1350	955	Rumble_13	
Ryze	Original Ryze	0	2/21/2009	260	956	Ryze_0	
Ryze	Young Ryze	1	7/17/2009	special	957	Ryze_1	
Ryze	Tribal Ryze	2	3/4/2010	520	958	Ryze_2	
Ryze	Uncle Ryze	3	7/3/2010	520	959	Ryze_3	
Ryze	Triumphant Ryze	4	8/31/2010	special	960	Ryze_4	
Ryze	Professor Ryze	5	10/5/2010	975	961	Ryze_5	
Ryze	Zombie Ryze	6	10/19/2010	975	962	Ryze_6	
Ryze	Dark Crystal Ryze	7	2/20/2012	975	963	Ryze_7	
Ryze	Pirate Ryze	8	10/26/2012	975	964	Ryze_8	
Ryze	Ryze Whitebeard	9	12/7/2015	750	965	Ryze_9	
Ryze	SKT T1 Ryze	10	8/17/2016	975	966	Ryze_10	yes
Ryze	Championship Ryze	11	9/26/2019	1350	967	Ryze_11	yes
Ryze	Guardian of the Sands Ryze	12	1/22/2020	1350	968	Ryze_13	
Samira	Original Samira	0	9/21/2020	975	969	Samira_0	
Samira	PsyOps Samira	1	9/21/2020	1350	970	Samira_1	
Samira	Space Groove Samira	2	4/1/2021	1350	971	Samira_10	
Sejuani	Original Sejuani	0	1/17/2012	880	972	Sejuani_0	
Sejuani	Darkrider Sejuani	1	1/17/2012	975	973	Sejuani_1	
Sejuani	Sabretusk Sejuani	2	1/17/2012	975	974	Sejuani_2	
Sejuani	Traditional Sejuani	3	4/30/2013	975	975	Sejuani_3	
Sejuani	Bear Cavalry Sejuani	4	7/31/2013	1350	976	Sejuani_4	
Sejuani	Poro Rider Sejuani	5	12/15/2014	975	977	Sejuani_5	
Sejuani	Beast Hunter Sejuani	6	2/4/2016	750	978	Sejuani_6	
Sejuani	Sejuani Dawnchaser	7	11/17/2016	750	979	Sejuani_7	
Sejuani	Firecracker Sejuani	8	1/28/2019	1350	980	Sejuani_8	
Sejuani	Hextech Sejuani	9	3/5/2020	special	981	Sejuani_15	
Sejuani	PROJECT: Sejuani	10	5/27/2021	1350	982	Sejuani_16	
Senna	Original Senna	0	11/10/2019	975	983	Senna_0	
Senna	True Damage Senna	1	11/10/2019	1350	984	Senna_1	
Senna	True Damage Senna Prestige Edition	2	2/4/2020	special	985	Senna_9	
Senna	High Noon Senna	3	6/18/2020	1820	986	Senna_10	
Senna	PROJECT: Senna	4	5/27/2021	1350	987	Senna_16	
Seraphine	Original Seraphine	0	10/29/2020	975	988	Seraphine_0	
Seraphine	K/DA ALL OUT Seraphine Indie	1	10/29/2020	3250	989	Seraphine_1	
Seraphine	K/DA ALL OUT Seraphine Rising Star	2	10/29/2020	special	990	Seraphine_2	
Seraphine	K/DA ALL OUT Seraphine Superstar	3	10/29/2020	special	991	Seraphine_3	
Seraphine	Graceful Phoenix Seraphine		9/2/2021	1350		Seraphine_4	
Sett	Original Sett	0	1/14/2020	975	993	Sett_0	
Sett	Mecha Kingdoms Sett	1	1/14/2020	1350	994	Sett_1	
Sett	Obsidian Dragon Sett	2	10/1/2020	1350	995	Sett_8	
Sett	Obsidian Dragon Sett Prestige Edition	3	10/1/2020	special	996	Sett_9	
Sett	Pool Party Sett	4	6/9/2021	1350	997	Sett_10	
Sett	Firecracker Sett		1/26/2022	1350		Sett_19	
Shaco	Original Shaco	0	10/9/2009	790	998	Shaco_0	
Shaco	Mad Hatter Shaco	1	6/8/2010	520	999	Shaco_1	
Shaco	Royal Shaco	2	9/12/2010	520	1000	Shaco_2	
Shaco	Nutcracko	3	12/14/2010	975	1001	Shaco_3	
Shaco	Workshop Shaco	4	3/29/2011	975	1002	Shaco_4	
Shaco	Asylum Shaco	5	11/7/2011	975	1003	Shaco_5	
Shaco	Masked Shaco	6	1/8/2013	975	1004	Shaco_6	
Shaco	Wild Card Shaco	7	5/20/2015	750	1005	Shaco_7	
Shaco	Dark Star Shaco	8	6/13/2019	1350	1006	Shaco_8	
Shaco	Arcanist Shaco	9	7/9/2020	1350	1007	Shaco_15	
Shaco	Crime City Nightmare Shaco		8/26/2021	1350		Shaco_23	
Shen	Original Shen	0	3/24/2010	790	1009	Shen_0	
Shen	Frozen Shen	1	3/24/2010	520	1010	Shen_1	
Shen	Yellow Jacket Shen	2	3/24/2010	520	1011	Shen_2	
Shen	Surgeon Shen	3	1/4/2011	975	1012	Shen_3	
Shen	Blood Moon Shen	4	6/7/2011	750	1013	Shen_4	
Shen	Warlord Shen	5	4/17/2012	975	1014	Shen_5	
Shen	TPA Shen	6	5/23/2013	750	1015	Shen_6	yes
Shen	Pulsefire Shen	7	5/17/2018	1350	1016	Shen_15	
Shen	Infernal Shen	8	9/5/2019	1350	1017	Shen_16	
Shen	PsyOps Shen	9	9/3/2020	1350	1018	Shen_22	
Shyvana	Original Shyvana	0	11/1/2011	790	1019	Shyvana_0	
Shyvana	Boneclaw Shyvana	1	11/1/2011	520	1020	Shyvana_1	
Shyvana	Ironscale Shyvana	2	11/1/2011	750	1021	Shyvana_2	
Shyvana	Darkflame Shyvana	3	5/28/2012	975	1022	Shyvana_3	
Shyvana	Ice Drake Shyvana	4	4/29/2013	975	1023	Shyvana_4	
Shyvana	Championship Shyvana	5	10/13/2014	975	1024	Shyvana_5	yes
Shyvana	Super Galaxy Shyvana	6	5/25/2016	1350	1025	Shyvana_6	
Shyvana	Ruined Shyvana	7	1/21/2021	1350	1026	Shyvana_8	
Singed	Original Singed	0	4/17/2009	260	1027	Singed_0	
Singed	Riot Squad Singed	1	6/25/2010	975	1028	Singed_1	
Singed	Hextech Singed	2	8/15/2010	520	1029	Singed_2	
Singed	Surfer Singed	3	12/6/2010	975	1030	Singed_3	
Singed	Mad Scientist Singed	4	9/26/2011	750	1031	Singed_4	
Singed	Augmented Singed	5	7/9/2012	975	1032	Singed_5	
Singed	Snow Day Singed	6	12/19/2013	975	1033	Singed_6	
Singed	SSW Singed	7	5/13/2015	750	1034	Singed_7	yes
Singed	Black Scourge Singed	8	5/4/2016	750	1035	Singed_8	
Singed	Beekeeper Singed	9	10/11/2017	1350	1036	Singed_9	
Singed	Resistance Singed	10	11/12/2020	1350	1037	Singed_10	
Sion	Original Sion	0	2/21/2009	585	1038	Sion_0	
Sion	Hextech Sion	1	6/1/2010	520	1039	Sion_1	
Sion	Barbarian Sion	2	9/26/2010	750	1040	Sion_2	
Sion	Lumberjack Sion	3	1/24/2011	520	1041	Sion_3	
Sion	Warmonger Sion	4	7/18/2011	975	1042	Sion_4	
Sion	Mecha Zero Sion	5	4/13/2016	1820	1043	Sion_5	
Sion	Worldbreaker Sion	6	4/9/2020	1350	1044	Sion_14	
Sion	Blackfrost Sion	7	4/15/2021	1350	1045	Sion_22	
Sivir	Original Sivir	0	2/21/2009	260	1046	Sivir_0	
Sivir	Warrior Princess Sivir	1	4/27/2010	520	1047	Sivir_1	
Sivir	Spectacular Sivir	2	6/8/2010	975	1048	Sivir_2	
Sivir	Huntress Sivir	3	2/7/2011	special	1049	Sivir_3	
Sivir	Bandit Sivir	4	3/21/2011	750	1050	Sivir_4	
Sivir	PAX Sivir	5	8/25/2011	special	1051	Sivir_5	
Sivir	Snowstorm Sivir	6	12/19/2013	975	1052	Sivir_6	
Sivir	Warden Sivir	7	2/17/2015	750	1053	Sivir_7	
Sivir	Victorious Sivir	8	11/12/2015	special	1054	Sivir_8	
Sivir	Neo PAX Sivir	9	8/30/2017	special	1055	Sivir_9	
Sivir	Pizza Delivery Sivir	10	3/29/2018	1350	1056	Sivir_10	
Sivir	Blood Moon Sivir	11	1/10/2019	1350	1057	Sivir_16	
Sivir	Odyssey Sivir	12	10/15/2020	1350	1058	Sivir_25	
Sivir	Cafe Cuties Sivir		12/2/2021	1350		Sivir_34	
Skarner	Original Skarner	0	8/9/2011	880	1060	Skarner_0	
Skarner	Earthrune Skarner	1	8/9/2011	520	1061	Skarner_1	
Skarner	Sandscourge Skarner	2	8/9/2011	975	1062	Skarner_2	
Skarner	Battlecast Alpha Skarner	3	11/25/2014	1820	1063	Skarner_3	
Skarner	Guardian of the Sands Skarner	4	4/26/2015	975	1064	Skarner_4	
Skarner	Cosmic Sting Skarner	5	11/24/2020	1350	1065	Skarner_5	
Sona	Original Sona	0	9/21/2010	790	1066	Sona_0	
Sona	Muse Sona	1	9/21/2010	975	1067	Sona_1	
Sona	Pentakill Sona	2	9/21/2010	975	1068	Sona_2	
Sona	Silent Night Sona	3	12/14/2010	520	1069	Sona_3	
Sona	Guqin Sona	4	1/10/2012	975	1070	Sona_4	
Sona	Arcade Sona	5	8/31/2012	1350	1071	Sona_5	
Sona	DJ Sona	6	2/25/2015	3250	1072	Sona_6	
Sona	Sweetheart Sona	7	2/11/2016	975	1073	Sona_7	
Sona	Odyssey Sona	8	9/12/2018	1350	1074	Sona_9	
Sona	PsyOps Sona	9	9/3/2020	1820	1075	Sona_17	
Sona	Pentakill III: Lost Chapter Sona		9/9/2021	1350		Sona_26	
Soraka	Original Soraka	0	2/21/2009	260	1077	Soraka_0	
Soraka	Dryad Soraka	1	6/3/2010	520	1078	Soraka_1	
Soraka	Divine Soraka	2	11/2/2010	975	1079	Soraka_2	
Soraka	Celestine Soraka	3	3/5/2013	975	1080	Soraka_3	
Soraka	Reaper Soraka	4	11/5/2014	1350	1081	Soraka_4	
Soraka	Order of the Banana Soraka	5	3/31/2015	750	1082	Soraka_5	
Soraka	Program Soraka	6	4/6/2016	1350	1083	Soraka_6	
Soraka	Star Guardian Soraka	7	9/6/2017	1350	1084	Soraka_7	
