12.3	1.Name	2.Nr	3.Release date	4.Price	5.ID	6.File Name	7.Limited
Malzahar	Shadow Prince Malzahar	1	01-Jun-2010	520	694	Malzahar_1	
Malzahar	Vizier Malzahar	2	01-Jun-2010	520	695	Malzahar_2	
Malzahar	Djinn Malzahar	3	01-Feb-2011	520	696	Malzahar_3	
Malzahar	Overlord Malzahar	4	19-Sep-2011	975	697	Malzahar_4	
Malzahar	Snow Day Malzahar	5	15-Dec-2014	975	698	Malzahar_5	
Malzahar	Battle Boss Malzahar	6	08-Aug-2017	1350	699	Malzahar_6	
Malzahar	Hextech Malzahar	7	18-Oct-2018	special	700	Malzahar_7	
Malzahar	Worldbreaker Malzahar	8	09-Apr-2020	1350	701	Malzahar_9	
Malzahar	Beezahar	9	04-Mar-2021	1350	702	Malzahar_18	
Malzahar	Debonair Malzahar		09-Dec-2021	1350		Malzahar_28	
Maokai	Original Maokai	0	16-Feb-2011	880	703	Maokai_0	
Maokai	Charred Maokai	1	16-Feb-2011	975	704	Maokai_1	
Maokai	Totemic Maokai	2	16-Feb-2011	520	705	Maokai_2	
Maokai	Festive Maokai	3	14-Dec-2011	975	706	Maokai_3	
Maokai	Haunted Maokai	4	26-Oct-2012	975	707	Maokai_4	
Maokai	Goalkeeper Maokai	5	18-Jun-2014	750	708	Maokai_5	
Maokai	Meowkai	6	31-Mar-2016	1350	709	Maokai_6	
Maokai	Victorious Maokai	7	08-Nov-2016	special	710	Maokai_7	
Maokai	Worldbreaker Maokai	8	09-Apr-2020	1350	711	Maokai_16	
Maokai	Astronaut Maokai	9	01-Jul-2021	1350	712	Maokai_24	
Master Yi	Original Master Yi	0	21-Feb-2009	260	713	MasterYi_0	
Master Yi	Assassin Master Yi	1	17-Dec-2009	390	714	MasterYi_1	
Master Yi	Chosen Master Yi	2	03-Jun-2010	520	715	MasterYi_2	
Master Yi	Ionia Master Yi	3	12-Sep-2010	975	716	MasterYi_3	
Master Yi	Samurai Yi	4	07-Mar-2011	520	717	MasterYi_4	
Master Yi	Headhunter Master Yi	5	08-Feb-2012	975	718	MasterYi_5	
Master Yi	PROJECT: Yi	6	07-Sep-2015	1820	719	MasterYi_9	
Master Yi	Cosmic Blade Master Yi	7	26-Apr-2017	1350	720	MasterYi_10	
Master Yi	Eternal Sword Yi	8	27-Sep-2017	1350	721	MasterYi_11	
Master Yi	Snow Man Yi	9	06-Dec-2018	1350	722	MasterYi_17	
Master Yi	Blood Moon Master Yi	10	20-Feb-2020	1350	723	MasterYi_24	
Master Yi	PsyOps Master Yi	11	03-Sep-2020	1350	724	MasterYi_33	
Master Yi	Debonair Master Yi		09-Dec-2021	1350		MasterYi_42	
Miss Fortune	Original Miss Fortune	0	08-Sep-2010	790	725	MissFortune_0	
Miss Fortune	Cowgirl Miss Fortune	1	08-Sep-2010	750	726	MissFortune_1	
Miss Fortune	Waterloo Miss Fortune	2	08-Sep-2010	520	727	MissFortune_2	
Miss Fortune	Secret Agent Miss Fortune	3	16-Nov-2010	975	728	MissFortune_3	
Miss Fortune	Candy Cane Miss Fortune	4	14-Dec-2010	975	729	MissFortune_4	
Miss Fortune	Road Warrior Miss Fortune	5	24-May-2011	520	730	MissFortune_5	
Miss Fortune	Crime City Miss Fortune	6	01-Nov-2011	975	731	MissFortune_6	
Miss Fortune	Arcade Miss Fortune	7	12-Aug-2014	1350	732	MissFortune_7	
Miss Fortune	Captain Fortune	8	30-Jul-2015	975	733	MissFortune_8	
Miss Fortune	Pool Party Miss Fortune	9	13-Jul-2016	1350	734	MissFortune_9	
Miss Fortune	Star Guardian Miss Fortune	10	06-Sep-2017	1350	735	MissFortune_15	
Miss Fortune	Gun Goddess Miss Fortune	11	22-Mar-2018	2775	736	MissFortune_16	
Miss Fortune	Pajama Guardian Miss Fortune	12	21-Nov-2018	1350	737	MissFortune_17	
Miss Fortune	Bewitching Miss Fortune	13	24-Oct-2019	1350	738	MissFortune_18	
Miss Fortune	Bewitching Miss Fortune Prestige Edition	14	24-Oct-2019	special	739	MissFortune_20	
Miss Fortune	Ruined Miss Fortune	15	22-Jul-2021	1350	740	MissFortune_21	
Mordekaiser	Original Mordekaiser	0	24-Feb-2010	585	741	Mordekaiser_0	
Mordekaiser	Dragon Knight Mordekaiser	1	24-Feb-2010	520	742	Mordekaiser_1	
Mordekaiser	Infernal Mordekaiser	2	24-Feb-2010	520	743	Mordekaiser_2	
Mordekaiser	Pentakill Mordekaiser	3	21-Sep-2010	975	744	Mordekaiser_3	
Mordekaiser	Lord Mordekaiser	4	10-May-2011	975	745	Mordekaiser_4	
Mordekaiser	King of Clubs Mordekaiser	5	20-May-2015	750	746	Mordekaiser_5	
Mordekaiser	Dark Star Mordekaiser	6	26-Mar-2020	1350	747	Mordekaiser_6	
Mordekaiser	PROJECT: Mordekaiser	7	27-May-2021	1820	748	Mordekaiser_13	
Mordekaiser	Pentakill III: Lost Chapter Mordekaiser		09-Sep-2021	1350		Mordekaiser_23	
Morgana	Original Morgana	0	21-Feb-2009	585	751	Morgana_0	
Morgana	Exiled Morgana	1	01-Jun-2010	975	752	Morgana_1	
Morgana	Sinful Succulence Morgana	2	02-Sep-2010	975	753	Morgana_2	
Morgana	Blade Mistress Morgana	3	01-Dec-2010	750	754	Morgana_3	
Morgana	Blackthorn Morgana	4	23-May-2012	1350	755	Morgana_4	
Morgana	Ghost Bride Morgana	5	13-Jun-2013	975	756	Morgana_5	
Morgana	Victorious Morgana	6	11-Nov-2014	special	757	Morgana_6	
Morgana	Lunar Wraith Morgana	7	27-Jan-2016	975	758	Morgana_10	
Morgana	Bewitching Morgana	8	19-Oct-2016	975	759	Morgana_11	
Morgana	Majestic Empress Morgana	9	26-Sep-2019	1350	760	Morgana_17	
Morgana	Coven Morgana	10	16-Apr-2020	1820	761	Morgana_26	
Morgana	Dawnbringer Morgana		23-Sep-2021	1350		Morgana_41	
Morgana	Bewitching Morgana Prestige Edition		7-Oct-2021	special		Morgana_41	
Mundo	Original Dr. Mundo	0	01-Sep-2009	260	222	DrMundo_0	
Mundo	Toxic Dr. Mundo	1	17-Dec-2009	520	223	DrMundo_1	
Mundo	Mr. Mundoverse	2	24-Mar-2010	520	224	DrMundo_2	
Mundo	Corporate Mundo	3	12-Sep-2010	1820	225	DrMundo_3	
Mundo	Mundo Mundo	4	19-Oct-2010	975	226	DrMundo_4	
Mundo	Executioner Mundo	5	17-Jun-2011	520	227	DrMundo_5	
Mundo	Rageborn Mundo	6	27-Jul-2012	975	228	DrMundo_6	
Mundo	TPA Mundo	7	23-May-2013	750	229	DrMundo_7	yes
Mundo	Pool Party Mundo	8	25-Jun-2015	975	230	DrMundo_8	
Mundo	El Macho Mundo	9	01-Jun-2016	1350	231	DrMundo_9	
Mundo	Frozen Prince Mundo	10	06-Dec-2018	1350	232	DrMundo_10	
Nami	Original Nami	0	07-Dec-2012	880	762	Nami_0	
Nami	Koi Nami	1	07-Dec-2012	975	763	Nami_1	
Nami	River Spirit Nami	2	01-Jun-2014	975	764	Nami_2	
Nami	Urf the Nami-tee	3	31-Mar-2015	750	765	Nami_3	yes
Nami	Deep Sea Nami	4	29-Jun-2016	1350	766	Nami_7	
Nami	SKT T1 Nami	5	27-Jun-2017	1350	767	Nami_8	yes
Nami	Program Nami	6	15-Nov-2018	1350	768	Nami_9	
Nami	Splendid Staff Nami	7	26-Sep-2019	1350	769	Nami_15	
Nami	Cosmic Destiny Nami	8	24-Nov-2020	1350	770	Nami_24	
Nami	Bewitching Nami		7-Oct-2021	1350		Nami_32	
Nasus	Original Nasus	0	30-Sep-2009	585	771	Nasus_0	
Nasus	Galactic Nasus	1	13-Jul-2010	520	772	Nasus_1	
Nasus	Pharaoh Nasus	2	02-Nov-2010	520	773	Nasus_2	
Nasus	Dreadknight Nasus	3	26-Apr-2011	975	774	Nasus_3	
Nasus	Riot K-9 Nasus	4	16-Aug-2011	975	775	Nasus_4	
Nasus	Infernal Nasus	5	20-Nov-2013	1820	776	Nasus_5	
Nasus	Archduke Nasus	6	31-Mar-2015	750	777	Nasus_6	
Nasus	Worldbreaker Nasus	7	10-Nov-2016	750	778	Nasus_10	
Nasus	Lunar Guardian Nasus	8	08-Feb-2018	1350	779	Nasus_11	
Nasus	Battlecast Nasus	9	12-Nov-2020	1350	780	Nasus_16	
Nasus	Space Groove Nasus	10	01-Apr-2021	1350	781	Nasus_25	
Nautilus	Original Nautilus	0	14-Feb-2012	880	782	Nautilus_0	
Nautilus	Abyssal Nautilus	1	14-Feb-2012	975	783	Nautilus_1	
Nautilus	Subterranean Nautilus	2	14-Feb-2012	975	784	Nautilus_2	
Nautilus	AstroNautilus	3	04-Sep-2012	1350	785	Nautilus_3	
Nautilus	Warden Nautilus	4	17-Feb-2015	750	786	Nautilus_4	
Nautilus	Worldbreaker Nautilus	5	10-Nov-2016	750	787	Nautilus_5	
Nautilus	Conqueror Nautilus	6	09-Jul-2020	975	788	Nautilus_6	yes
Nautilus	Shan Hai Scrolls Nautilus	7	28-Jan-2021	1350	789	Nautilus_9	
Neeko	Original Neeko	0	05-Dec-2018	975	790	Neeko_0	
Neeko	Winter Wonder Neeko	1	05-Dec-2018	1350	791	Neeko_1	
Neeko	Star Guardian Neeko Prestige Edition	2	12-Sep-2019	special	792	Neeko_10	
Neeko	Star Guardian Neeko	3	12-Sep-2019	1350	793	Neeko_11	
Neeko	Shan Hai Scrolls Neeko	4	28-Jan-2021	1350	794	Neeko_12	
Nidalee	Original Nidalee	0	17-Dec-2009	790	795	Nidalee_0	
Nidalee	Snow Bunny Nidalee	1	17-Dec-2009	520	796	Nidalee_1	
Nidalee	Leopard Nidalee	2	24-Feb-2010	520	797	Nidalee_2	
Nidalee	French Maid Nidalee	3	24-Jun-2010	520	798	Nidalee_3	
Nidalee	Pharaoh Nidalee	4	10-Jan-2011	520	799	Nidalee_4	
Nidalee	Bewitching Nidalee	5	19-Oct-2011	975	800	Nidalee_5	
Nidalee	Headhunter Nidalee	6	20-Mar-2013	975	801	Nidalee_6	
Nidalee	Warring Kingdoms Nidalee	7	10-Feb-2015	975	802	Nidalee_7	
Nidalee	Challenger Nidalee	8	14-Jan-2016	975	803	Nidalee_8	yes
Nidalee	Super Galaxy Nidalee	9	16-Oct-2017	1350	804	Nidalee_9	
Nidalee	Dawnbringer Nidalee	10	12-Dec-2019	1350	805	Nidalee_11	
Nidalee	Cosmic Huntress Nidalee	11	24-Nov-2020	1350	806	Nidalee_18	
Nidalee	DWG Nidalee	12	29-Apr-2021	1350	807	Nidalee_27	
Nocturne	Original Nocturne	0	15-Mar-2011	880	808	Nocturne_0	
Nocturne	Frozen Terror Nocturne	1	15-Mar-2011	975	809	Nocturne_1	
Nocturne	Void Nocturne	2	15-Mar-2011	520	810	Nocturne_2	
Nocturne	Ravager Nocturne	3	13-Jul-2011	520	811	Nocturne_3	
Nocturne	Haunting Nocturne	4	19-Oct-2011	975	812	Nocturne_4	
Nocturne	Eternum Nocturne	5	05-Dec-2012	1820	813	Nocturne_5	
Nocturne	Cursed Revenant Nocturne	6	04-May-2016	750	814	Nocturne_6	
Nocturne	Old God Nocturne	7	29-Aug-2019	1350	815	Nocturne_7	
Nocturne	Hextech Nocturne	8	11-Jun-2020	special	816	Nocturne_16	
Nunu & Willump	Original Nunu & Willump	0	21-Feb-2009	260	817	Nunu_0	
Nunu & Willump	Sasquatch Nunu & Willump	1	20-Nov-2009	520	818	Nunu_1	
Nunu & Willump	Workshop Nunu & Willump	2	17-Dec-2009	520	819	Nunu_2	
Nunu & Willump	Grungy Nunu & Willump	3	10-Aug-2010	750	820	Nunu_3	
Nunu & Willump	Nunu & Willump Bot	4	05-May-2011	1820	821	Nunu_4	
Nunu & Willump	Demolisher Nunu & Willump	5	24-Aug-2011	975	822	Nunu_5	
Nunu & Willump	TPA Nunu & Willump	6	23-May-2013	750	823	Nunu_6	yes
Nunu & Willump	Zombie Nunu & Willump	7	05-Nov-2015	1350	824	Nunu_7	
Nunu & Willump	Papercraft Nunu & Willump	8	21-Feb-2019	1350	825	Nunu_8	
Nunu & Willump	Space Groove Nunu & Willump	9	01-Apr-2021	1350	826	Nunu_16	
Olaf	Original Olaf	0	08-Jun-2010	790	827	Olaf_0	
Olaf	Forsaken Olaf	1	08-Jun-2010	520	828	Olaf_1	
Olaf	Glacial Olaf	2	08-Jun-2010	520	829	Olaf_2	
Olaf	Brolaf	3	01-Dec-2010	1820	830	Olaf_3	
Olaf	Pentakill Olaf	4	01-Oct-2012	975	831	Olaf_4	
Olaf	Marauder Olaf	5	30-Sep-2015	750	832	Olaf_5	
Olaf	Butcher Olaf	6	07-Sep-2016	750	833	Olaf_6	
Olaf	SKT T1 Olaf	7	27-Jun-2017	1350	834	Olaf_15	yes
Olaf	Dragonslayer Olaf	8	30-Jan-2020	1350	835	Olaf_16	
Olaf	Sentinel Olaf	9	08-Jul-2021	1350	836	Olaf_25	
Olaf	Pentakill III: Lost Chapter Olaf		09-Sep-2021	1350		Olaf_35	
Orianna	Original Orianna	0	01-Jun-2011	880	838	Orianna_0	
Orianna	Gothic Orianna	1	01-Jun-2011	520	839	Orianna_1	
Orianna	Sewn Chaos Orianna	2	01-Jun-2011	520	840	Orianna_2	
Orianna	Bladecraft Orianna	3	29-Feb-2012	975	841	Orianna_3	
Orianna	TPA Orianna	4	23-May-2013	750	842	Orianna_4	yes
Orianna	Winter Wonder Orianna	5	15-Dec-2014	975	843	Orianna_5	
Orianna	Heartseeker Orianna	6	11-Feb-2016	1350	844	Orianna_6	
Orianna	Dark Star Orianna	7	03-May-2017	1350	845	Orianna_7	
Orianna	Victorious Orianna	8	21-Nov-2018	special	846	Orianna_8	
Orianna	Pool Party Orianna	9	02-Jul-2020	1350	847	Orianna_11	
Ornn	Original Ornn	0	22-Aug-2017	975	848	Ornn_0	
Ornn	Thunder Lord Ornn	1	22-Aug-2017	1350	849	Ornn_1	
Ornn	Elderwood Ornn	2	10-Dec-2020	1350	850	Ornn_2	
Pantheon	Original Pantheon	0	02-Feb-2010	790	851	Pantheon_0	
Pantheon	Myrmidon Pantheon	1	02-Feb-2010	520	852	Pantheon_1	
Pantheon	Ruthless Pantheon	2	08-Aug-2010	520	853	Pantheon_2	
Pantheon	Perseus Pantheon	3	02-Nov-2010	750	854	Pantheon_3	
Pantheon	Full Metal Pantheon	4	01-Aug-2011	975	855	Pantheon_4	
Pantheon	Glaive Warrior Pantheon	5	30-May-2012	975	856	Pantheon_5	
Pantheon	Dragonslayer Pantheon	6	14-May-2014	1350	857	Pantheon_6	
Pantheon	Zombie Slayer Pantheon	7	05-Nov-2015	975	858	Pantheon_7	
Pantheon	Baker Pantheon	8	07-Sep-2016	975	859	Pantheon_8	
Pantheon	Pulsefire Pantheon	9	14-May-2020	1350	860	Pantheon_16	
Pantheon	Ascended Pantheon Prestige Edition	10	08-Jul-2021	special	861	Pantheon_25	
Pantheon	Ruined Pantheon	11	08-Jul-2021	1350	862	Pantheon_26	
Poppy	Original Poppy	0	13-Jan-2010	260	863	Poppy_0	
Poppy	Noxus Poppy	1	02-Feb-2010	520	864	Poppy_1	
Poppy	Blacksmith Poppy	2	24-Aug-2010	975	865	Poppy_2	
Poppy	Lollipoppy	3	19-Oct-2010	975	866	Poppy_3	
Poppy	Ragdoll Poppy	4	14-Dec-2010	975	867	Poppy_4	
Poppy	Battle Regalia Poppy	5	15-Mar-2011	520	868	Poppy_5	
Poppy	Scarlet Hammer Poppy	6	01-Feb-2012	975	869	Poppy_6	
Poppy	Star Guardian Poppy	7	05-Oct-2016	1350	870	Poppy_7	
Poppy	Snow Fawn Poppy	8	12-Dec-2017	1350	871	Poppy_14	
Poppy	Hextech Poppy	9	23-Jul-2018	special	872	Poppy_15	
Poppy	Astronaut Poppy	10	28-May-2020	1350	873	Poppy_16	
Poppy	Bewitching Poppy		7-Oct-2021	1350		Poppy_24	
Pyke	Original Pyke	0	31-May-2018	975	874	Pyke_0	
Pyke	Sand Wraith Pyke	1	31-May-2018	1350	875	Pyke_1	
Pyke	Blood Moon Pyke	2	10-Jan-2019	1350	876	Pyke_9	
Pyke	PROJECT: Pyke	3	01-Aug-2019	1820	877	Pyke_16	
Pyke	PsyOps Pyke	4	17-Sep-2020	1350	878	Pyke_25	
Pyke	Sentinel Pyke	5	22-Jul-2021	1350	879	Pyke_34	
Qiyana	Original Qiyana	0	28-Jun-2019	975	880	Qiyana_0	
Qiyana	Battle Boss Qiyana	1	28-Jun-2019	1350	881	Qiyana_1	
Qiyana	True Damage Qiyana Prestige Edition	2	10-Nov-2019	special	882	Qiyana_2	
Qiyana	True Damage Qiyana	3	10-Nov-2019	1350	883	Qiyana_10	
Qiyana	Battle Queen Qiyana	4	10-Dec-2020	1350	884	Qiyana_11	
Quinn	Original Quinn	0	01-Mar-2013	880	885	Quinn_0	
Quinn	Phoenix Quinn	1	01-Mar-2013	975	886	Quinn_1	
Quinn	Woad Scout Quinn	2	09-Jun-2014	975	887	Quinn_2	
Quinn	Corsair Quinn	3	22-Jul-2015	750	888	Quinn_3	
Quinn	Heartseeker Quinn	4	02-Feb-2017	975	889	Quinn_4	
Quinn	Warden Quinn	5	07-Jan-2021	1350	890	Quinn_5	
Rakan	Original Rakan	0	18-Apr-2017	975	891	Rakan_0	
Rakan	Cosmic Dawn Rakan	1	18-Apr-2017	1350	892	Rakan_1	
Rakan	Sweetheart Rakan	2	12-Feb-2018	1350	893	Rakan_2	
Rakan	SSG Rakan	3	20-Jul-2018	1350	894	Rakan_3	yes
Rakan	iG Rakan	4	23-Apr-2019	1350	895	Rakan_4	yes
Rakan	Star Guardian Rakan	5	12-Sep-2019	1820	896	Rakan_5	
Rakan	Elderwood Rakan	6	10-Dec-2020	1350	897	Rakan_9	
Rammus	Original Rammus	0	09-Jul-2009	585	898	Rammus_0	
Rammus	King Rammus	1	20-Oct-2009	special	899	Rammus_1	
Rammus	Chrome Rammus	2	17-May-2010	750	900	Rammus_2	
Rammus	Molten Rammus	3	13-Jul-2010	975	901	Rammus_3	
Rammus	Freljord Rammus	4	22-Nov-2010	520	902	Rammus_4	
Rammus	Ninja Rammus	5	17-May-2011	975	903	Rammus_5	
Rammus	Full Metal Rammus	6	16-Aug-2012	975	904	Rammus_6	
Rammus	Guardian of the Sands Rammus	7	26-Apr-2015	975	905	Rammus_7	
Rammus	Sweeper Rammus	8	14-Jun-2018	975	906	Rammus_8	
Rammus	Hextech Rammus	9	15-Aug-2019	special	907	Rammus_16	
Rammus	Astronaut Rammus	10	01-Jul-2021	1350	908	Rammus_17	
Rek'Sai	Original Rek'Sai	0	11-Dec-2014	975	909	RekSai_0	
Rek'Sai	Eternum Rek'Sai	1	11-Dec-2014	1350	910	RekSai_1	
Rek'Sai	Pool Party Rek'Sai	2	25-Jun-2015	1350	911	RekSai_2	
Rek'Sai	Blackfrost Rek'Sai	3	05-Mar-2020	1350	912	RekSai_9	
Rek'Sai	Elderwood Rek'Sai		06-Jan-2022	1350		RekSai_17	
Rell	Original Rell	0	10-Dec-2020	975	913	Rell_0	
Rell	Battle Queen Rell	1	10-Dec-2020	1350	914	Rell_1	
Renekton	Original Renekton	0	18-Jan-2011	880	915	Renekton_0	
Renekton	Galactic Renekton	1	18-Jan-2011	520	916	Renekton_1	
Renekton	Outback Renekton	2	18-Jan-2011	520	917	Renekton_2	
Renekton	Bloodfury Renekton	3	26-Jul-2011	975	918	Renekton_3	
Renekton	Rune Wars Renekton	4	30-Apr-2012	975	919	Renekton_4	
Renekton	Scorched Earth Renekton	6	10-Feb-2014	975	921	Renekton_5	
Renekton	Pool Party Renekton	5	09-Sep-2013	975	920	Renekton_6	
Renekton	Prehistoric Renekton	7	14-Jun-2015	750	922	Renekton_7	
Renekton	SKT T1 Renekton	8	17-Aug-2016	975	923	Renekton_8	yes
Renekton	Renektoy	9	29-Mar-2017	750	924	Renekton_9	
Renekton	Hextech Renekton	10	20-Dec-2018	special	925	Renekton_17	
Renekton	Blackfrost Renekton	11	05-Mar-2020	1350	926	Renekton_18	
Renekton	PROJECT: Renekton	12	27-May-2021	1820	927	Renekton_26	
Rengar	Original Rengar	0	21-Aug-2012	880	928	Rengar_0	
Rengar	Headhunter Rengar	1	21-Aug-2012	975	929	Rengar_1	
Rengar	Night Hunter Rengar	2	19-May-2014	975	930	Rengar_2	
Rengar	SSW Rengar	3	13-May-2015	750	931	Rengar_3	yes
Rengar	Mecha Rengar	4	09-Nov-2017	1350	932	Rengar_8	
Rengar	Pretty Kitty Rengar	5	27-Mar-2019	1350	933	Rengar_15	
Rengar	Guardian of the Sands Rengar	6	22-Jan-2020	1350	934	Rengar_23	
Rengar	Sentinel Rengar	7	22-Jul-2021	1350	935	Rengar_30	
Riven	Original Riven	0	14-Sep-2011	880	936	Riven_0	
Riven	Crimson Elite Riven	1	14-Sep-2011	520	937	Riven_1	
Riven	Redeemed Riven	2	14-Sep-2011	975	938	Riven_2	
Riven	Battle Bunny Riven	3	06-Apr-2012	975	939	Riven_3	
Riven	Championship Riven	4	13-Oct-2012	975	940	Riven_4	yes
Riven	Dragonblade Riven	5	28-Jan-2014	1350	941	Riven_5	
Riven	Arcade Riven	6	19-Aug-2015	1350	942	Riven_6	
Riven	Championship Riven 2016	7	25-Sep-2016	975	943	Riven_7	yes
Riven	Dawnbringer Riven	8	14-Jun-2017	1820	944	Riven_16	
Riven	Pulsefire Riven	9	17-May-2018	1350	945	Riven_18	
Riven	Valiant Sword Riven Prestige Edition	10	26-Sep-2019	special	946	Riven_20	
Riven	Valiant Sword Riven	11	26-Sep-2019	1350	947	Riven_22	
Riven	Spirit Blossom Riven	12	06-Aug-2020	1350	948	Riven_23	
Riven	Sentinel Riven	13	08-Jul-2021	1350	949	Riven_34	
Rumble	Original Rumble	0	26-Apr-2011	880	950	Rumble_0	
Rumble	Bilgerat Rumble	1	26-Apr-2011	520	951	Rumble_1	
Rumble	Rumble in the Jungle	2	26-Apr-2011	975	952	Rumble_2	
Rumble	Super Galaxy Rumble	3	02-Apr-2014	1820	953	Rumble_3	
Rumble	Badlands Baron Rumble	4	11-Apr-2018	1350	954	Rumble_4	
Rumble	Space Groove Rumble	5	01-Apr-2021	1350	955	Rumble_13	
Ryze	Original Ryze	0	21-Feb-2009	260	956	Ryze_0	
Ryze	Young Ryze	1	17-Jul-2009	special	957	Ryze_1	
Ryze	Tribal Ryze	2	04-Mar-2010	520	958	Ryze_2	
Ryze	Uncle Ryze	3	03-Jul-2010	520	959	Ryze_3	
Ryze	Triumphant Ryze	4	31-Aug-2010	special	960	Ryze_4	
Ryze	Professor Ryze	5	05-Oct-2010	975	961	Ryze_5	
Ryze	Zombie Ryze	6	19-Oct-2010	975	962	Ryze_6	
Ryze	Dark Crystal Ryze	7	20-Feb-2012	975	963	Ryze_7	
Ryze	Pirate Ryze	8	26-Oct-2012	975	964	Ryze_8	
Ryze	Ryze Whitebeard	9	07-Dec-2015	750	965	Ryze_9	
Ryze	SKT T1 Ryze	10	17-Aug-2016	975	966	Ryze_10	yes
Ryze	Championship Ryze	11	26-Sep-2019	1350	967	Ryze_11	yes
Ryze	Guardian of the Sands Ryze	12	22-Jan-2020	1350	968	Ryze_13	
Samira	Original Samira	0	21-Sep-2020	975	969	Samira_0	
Samira	PsyOps Samira	1	21-Sep-2020	1350	970	Samira_1	
Samira	Space Groove Samira	2	01-Apr-2021	1350	971	Samira_10	
Sejuani	Original Sejuani	0	17-Jan-2012	880	972	Sejuani_0	
Sejuani	Darkrider Sejuani	1	17-Jan-2012	975	973	Sejuani_1	
Sejuani	Sabretusk Sejuani	2	17-Jan-2012	975	974	Sejuani_2	
Sejuani	Traditional Sejuani	3	30-Apr-2013	975	975	Sejuani_3	
Sejuani	Bear Cavalry Sejuani	4	31-Jul-2013	1350	976	Sejuani_4	
Sejuani	Poro Rider Sejuani	5	15-Dec-2014	975	977	Sejuani_5	
Sejuani	Beast Hunter Sejuani	6	04-Feb-2016	750	978	Sejuani_6	
Sejuani	Sejuani Dawnchaser	7	17-Nov-2016	750	979	Sejuani_7	
Sejuani	Firecracker Sejuani	8	28-Jan-2019	1350	980	Sejuani_8	
Sejuani	Hextech Sejuani	9	05-Mar-2020	special	981	Sejuani_15	
Sejuani	PROJECT: Sejuani	10	27-May-2021	1350	982	Sejuani_16	
Senna	Original Senna	0	10-Nov-2019	975	983	Senna_0	
Senna	True Damage Senna	1	10-Nov-2019	1350	984	Senna_1	
Senna	True Damage Senna Prestige Edition	2	04-Feb-2020	special	985	Senna_9	
Senna	High Noon Senna	3	18-Jun-2020	1820	986	Senna_10	
Senna	PROJECT: Senna	4	27-May-2021	1350	987	Senna_16	
Seraphine	Original Seraphine	0	29-Oct-2020	975	988	Seraphine_0	
Seraphine	K/DA ALL OUT Seraphine Indie	1	29-Oct-2020	3250	989	Seraphine_1	
Seraphine	K/DA ALL OUT Seraphine Rising Star	2	29-Oct-2020	special	990	Seraphine_2	
Seraphine	K/DA ALL OUT Seraphine Superstar	3	29-Oct-2020	special	991	Seraphine_3	
Seraphine	Graceful Phoenix Seraphine		02-Sep-2021	1350		Seraphine_4	
Sett	Original Sett	0	14-Jan-2020	975	993	Sett_0	
Sett	Mecha Kingdoms Sett	1	14-Jan-2020	1350	994	Sett_1	
Sett	Obsidian Dragon Sett	2	01-Oct-2020	1350	995	Sett_8	
Sett	Obsidian Dragon Sett Prestige Edition	3	01-Oct-2020	special	996	Sett_9	
Sett	Pool Party Sett	4	09-Jun-2021	1350	997	Sett_10	
Sett	Firecracker Sett		26-Jan-2022	1350		Sett_19	
Shaco	Original Shaco	0	09-Oct-2009	790	998	Shaco_0	
Shaco	Mad Hatter Shaco	1	08-Jun-2010	520	999	Shaco_1	
Shaco	Royal Shaco	2	12-Sep-2010	520	1000	Shaco_2	
Shaco	Nutcracko	3	14-Dec-2010	975	1001	Shaco_3	
Shaco	Workshop Shaco	4	29-Mar-2011	975	1002	Shaco_4	
Shaco	Asylum Shaco	5	07-Nov-2011	975	1003	Shaco_5	
Shaco	Masked Shaco	6	08-Jan-2013	975	1004	Shaco_6	
Shaco	Wild Card Shaco	7	20-May-2015	750	1005	Shaco_7	
Shaco	Dark Star Shaco	8	13-Jun-2019	1350	1006	Shaco_8	
Shaco	Arcanist Shaco	9	09-Jul-2020	1350	1007	Shaco_15	
Shaco	Crime City Nightmare Shaco		26-Aug-2021	1350		Shaco_23	
Shen	Original Shen	0	24-Mar-2010	790	1009	Shen_0	
Shen	Frozen Shen	1	24-Mar-2010	520	1010	Shen_1	
Shen	Yellow Jacket Shen	2	24-Mar-2010	520	1011	Shen_2	
Shen	Surgeon Shen	3	04-Jan-2011	975	1012	Shen_3	
Shen	Blood Moon Shen	4	07-Jun-2011	750	1013	Shen_4	
Shen	Warlord Shen	5	17-Apr-2012	975	1014	Shen_5	
Shen	TPA Shen	6	23-May-2013	750	1015	Shen_6	yes
Shen	Pulsefire Shen	7	17-May-2018	1350	1016	Shen_15	
Shen	Infernal Shen	8	05-Sep-2019	1350	1017	Shen_16	
Shen	PsyOps Shen	9	03-Sep-2020	1350	1018	Shen_22	
Shyvana	Original Shyvana	0	01-Nov-2011	790	1019	Shyvana_0	
Shyvana	Boneclaw Shyvana	1	01-Nov-2011	520	1020	Shyvana_1	
Shyvana	Ironscale Shyvana	2	01-Nov-2011	750	1021	Shyvana_2	
Shyvana	Darkflame Shyvana	3	28-May-2012	975	1022	Shyvana_3	
Shyvana	Ice Drake Shyvana	4	29-Apr-2013	975	1023	Shyvana_4	
Shyvana	Championship Shyvana	5	13-Oct-2014	975	1024	Shyvana_5	yes
Shyvana	Super Galaxy Shyvana	6	25-May-2016	1350	1025	Shyvana_6	
Shyvana	Ruined Shyvana	7	21-Jan-2021	1350	1026	Shyvana_8	
